,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
D759_y,111.972,111.972,111.972,111.972,111.972,111.972,111.949,111.92,111.891,111.862,111.812,111.772,111.741,111.711,111.681,111.652,111.622,111.592,111.562,111.531,111.501,111.471,111.44,111.41,111.379,111.348,111.318,111.287,111.256,111.241,111.226,111.211,111.194,111.172,111.15,111.128,111.105,111.083,111.061,111.038,111.016,110.994,110.969,110.939,110.909,110.879,110.848,110.818,110.787,110.756
D760_x,73.4547,79.7976,80.023,80.032,80.046,80.046,80.046,80.0546,80.0759,80.1122,80.1577,80.1967,80.0853,79.9781,79.9257,79.8686,79.8109,79.756,79.7068,79.6795,79.6587,79.6425,79.6292,79.6178,79.6063,79.5977,79.5889,79.5806,79.5725,79.5649,79.5575,79.5506,79.5439,79.5374,79.5313,79.5254,79.5198,79.5145,79.5094,79.5045,79.4998,79.4954,79.4911,79.4871,79.4833,79.4796,79.4762,79.4729,79.4697,79.4719
D760_y,323.944,328.971,329.014,329.126,329.24,329.24,329.24,329.172,329.008,328.737,328.408,328.031,327.619,327.193,326.789,326.439,326.139,325.887,325.679,325.506,325.37,325.261,325.17,325.091,325.034,324.973,324.914,324.857,324.801,324.747,324.693,324.64,324.588,324.536,324.484,324.433,324.383,324.333,324.283,324.234,324.185,324.137,324.089,324.041,323.994,323.947,323.901,323.855,323.809,323.764
D761_x,68.331,68.3637,68.5007,68.5883,68.6949,69.2732,69.9875,70.1147,70.1225,70.1295,70.1579,70.2462,70.3506,70.4764,70.6061,70.7261,70.8322,70.925,71.0054,71.0666,71.1201,71.1654,71.205,71.24,71.2719,71.2987,71.3265,71.3535,71.3799,71.4059,71.4309,71.455,71.4783,71.5006,71.5307,71.5575,71.5814,71.6064,71.6302,71.653,71.6751,71.6965,71.7173,71.7375,71.7571,71.7762,71.7948,71.8129,71.8306,71.8477
D761_y,301.02,299.633,295.133,293.918,292.546,289.991,288.466,288.249,288.268,288.291,288.279,288.157,288.016,287.85,287.692,287.558,287.454,287.373,287.314,287.283,287.263,287.255,287.255,287.261,287.272,287.289,287.305,287.323,287.342,287.361,287.38,287.399,287.418,287.437,287.455,287.473,287.491,287.51,287.529,287.547,287.566,287.585,287.604,287.622,287.641,287.66,287.68,287.699,287.718,287.737
D762_x,232.93,232.944,232.958,232.972,232.986,233.0,233.014,233.028,233.042,233.056,233.071,233.085,233.099,233.114,233.129,233.143,233.158,233.173,233.188,233.202,233.217,233.232,233.248,233.263,233.278,233.293,233.309,233.324,233.339,233.355,233.371,233.386,233.402,233.418,233.434,233.45,233.466,233.482,233.498,233.514,233.531,233.547,233.563,233.58,233.596,233.613,233.63,233.647,233.663,233.68
D762_y,187.235,187.249,187.264,187.278,187.293,187.307,187.321,187.335,187.349,187.363,187.377,187.391,187.405,187.419,187.432,187.446,187.46,187.473,187.487,187.5,187.513,187.526,187.539,187.552,187.565,187.578,187.591,187.604,187.617,187.629,187.642,187.654,187.666,187.679,187.691,187.703,187.715,187.727,187.738,187.75,187.762,187.773,187.785,187.796,187.807,187.818,187.829,187.84,187.851,187.862
D763_x,274.543,274.543,274.377,274.362,274.346,274.323,274.141,274.099,274.051,274.044,275.188,275.37,275.188,274.942,274.696,274.453,274.28,274.201,274.18,274.149,274.11,274.063,274.005,273.962,273.927,273.893,273.858,273.826,273.796,273.767,273.74,273.713,273.687,273.663,273.641,273.62,273.6,273.581,273.562,273.544,273.526,273.508,273.49,273.473,273.455,273.437,273.42,273.402,273.384,273.367
D763_y,59.972,59.972,59.8625,59.8523,59.8416,59.8265,59.7095,59.6825,59.6522,59.5683,58.2795,57.4518,57.046,56.657,56.311,56.0751,55.9291,55.8053,55.6526,55.4961,55.3452,55.2068,55.095,54.9896,54.8844,54.7842,54.6921,54.6084,54.5317,54.4615,54.3991,54.3461,54.3032,54.2695,54.2425,54.2205,54.2019,54.1855,54.1707,54.1568,54.1434,54.1304,54.1176,54.1049,54.0924,54.08,54.0676,54.0554,54.0431,54.0309
D764_x,69.0511,69.139,69.5321,69.6363,69.7502,69.7966,69.7664,69.7586,69.7547,69.748,69.7463,69.7392,69.7295,69.7164,69.7014,69.6867,69.6731,69.661,69.6503,69.6423,69.6353,69.6295,69.6244,69.62,69.6154,69.6078,69.6,69.5924,69.5848,69.5773,69.5696,69.562,69.5542,69.5464,69.5384,69.5304,69.5224,69.5143,69.5061,69.4979,69.4896,69.4812,69.4728,69.4643,69.4558,69.4471,69.4384,69.4297,69.4209,69.412
D764_y,289.442,288.059,283.602,282.386,280.965,278.356,276.877,276.663,276.678,276.698,276.694,276.576,276.441,276.283,276.135,276.013,275.919,275.85,275.801,275.778,275.766,275.764,275.77,275.782,275.797,275.814,275.835,275.858,275.882,275.906,275.93,275.954,275.979,276.003,276.027,276.051,276.076,276.1,276.125,276.149,276.174,276.198,276.223,276.247,276.272,276.297,276.321,276.346,276.371,276.396
D765_x,269.143,269.117,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116,269.116
D765_y,142.663,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693,142.693
D766_x,383.29,379.876,380.493,380.32,380.164,380.162,380.152,380.129,380.137,380.154,380.179,380.179,380.187,380.196,380.257,380.249,380.257,380.265,380.274,380.283,380.292,380.3,380.309,380.318,380.328,380.354,380.374,380.386,380.391,380.393,380.399,380.406,380.412,380.418,380.424,380.431,380.438,380.444,380.45,380.455,380.461,380.465,380.468,380.47,380.471,380.472,380.473,380.474,380.475,380.475
D766_y,314.167,319.78,320.472,321.311,322.854,323.532,323.803,323.866,323.866,323.869,323.872,323.906,323.911,323.915,323.869,323.928,323.935,323.939,323.941,323.944,323.947,323.95,323.953,323.956,323.957,323.946,323.952,323.966,323.98,323.989,323.988,323.989,323.991,323.993,323.995,323.996,323.999,324.001,324.003,324.006,324.008,324.01,324.014,324.016,324.018,324.019,324.02,324.021,324.021,324.021
D767_x,177.924,176.587,176.312,176.235,176.227,176.227,176.295,176.295,176.295,176.295,176.295,176.191,176.122,176.08,176.055,176.038,176.027,176.016,176.004,175.994,175.985,175.976,175.967,175.959,175.95,175.942,175.934,175.927,175.919,175.912,175.904,175.897,175.89,175.883,175.876,175.869,175.862,175.853,175.844,175.837,175.829,175.822,175.816,175.809,175.802,175.796,175.789,175.783,175.775,175.766
D767_y,288.611,290.985,290.998,290.95,290.945,290.945,290.989,290.989,290.989,290.989,290.989,291.152,291.259,291.319,291.355,291.378,291.394,291.409,291.427,291.442,291.456,291.469,291.482,291.495,291.507,291.519,291.53,291.542,291.553,291.563,291.574,291.585,291.595,291.605,291.614,291.624,291.634,291.648,291.66,291.671,291.681,291.691,291.701,291.71,291.72,291.729,291.738,291.747,291.758,291.77
D768_x,304.316,302.692,301.029,301.009,300.989,300.97,300.95,300.93,300.91,300.89,300.871,300.851,300.831,300.811,300.791,300.772,300.752,300.732,300.712,300.692,300.673,300.653,300.633,300.613,300.593,300.574,300.554,300.534,300.514,300.494,300.474,300.455,300.435,300.415,300.395,300.383,300.375,300.365,300.352,300.34,300.328,300.317,300.307,300.297,300.287,300.278,300.268,300.258,300.248,300.238
D768_y,132.022,132.9,133.951,133.948,133.945,133.942,133.94,133.937,133.934,133.931,133.928,133.926,133.923,133.92,133.917,133.915,133.912,133.909,133.906,133.904,133.901,133.898,133.895,133.893,133.89,133.887,133.885,133.882,133.879,133.877,133.874,133.871,133.869,133.866,133.864,133.852,133.835,133.82,133.809,133.796,133.784,133.771,133.757,133.742,133.727,133.713,133.698,133.684,133.67,133.656
D769_x,110.566,105.219,103.731,103.364,103.111,103.038,103.015,103.003,102.99,102.982,102.975,102.969,102.966,102.964,102.962,102.961,102.96,102.958,102.955,102.953,102.95,102.947,102.944,102.941,102.939,102.936,102.933,102.93,102.927,102.925,102.922,102.919,102.916,102.914,102.911,102.908,102.906,102.903,102.9,102.898,102.895,102.892,102.89,102.887,102.884,102.882,102.879,102.877,102.874,102.871
D769_y,106.243,106.697,104.995,103.43,102.114,101.717,101.589,101.519,101.448,101.4,101.363,101.328,101.312,101.297,101.289,101.282,101.275,101.263,101.247,101.231,101.215,101.198,101.182,101.165,101.149,101.132,101.115,101.099,101.082,101.065,101.049,101.032,101.016,100.999,100.983,100.966,100.95,100.933,100.917,100.9,100.884,100.867,100.851,100.835,100.818,100.802,100.786,100.769,100.753,100.736
D770_x,129.221,129.251,129.23,129.131,128.944,128.713,128.519,128.342,128.174,128.02,127.881,127.76,127.658,127.572,127.502,127.446,127.401,127.366,127.339,127.318,127.302,127.289,127.28,127.272,127.267,127.262,127.259,127.257,127.255,127.254,127.253,127.252,127.251,127.251,127.25,127.25,127.25,127.25,127.25,127.25,127.249,127.249,127.249,127.249,127.249,127.249,127.249,127.249,127.249,127.249
D770_y,386.175,386.134,386.059,385.918,385.664,385.29,384.896,384.821,384.769,384.72,384.676,384.637,384.604,384.576,384.554,384.535,384.521,384.509,384.5,384.493,384.487,384.483,384.48,384.478,384.476,384.474,384.473,384.473,384.472,384.471,384.471,384.471,384.471,384.471,384.47,384.47,384.47,384.47,384.47,384.47,384.47,384.47,384.47,384.47,384.47,384.47,384.47,384.47,384.47,384.47
D771_x,104.972,105.178,104.698,104.705,104.755,104.856,105.051,105.442,106.368,108.475,110.373,110.862,110.945,110.992,111.038,111.08,111.117,111.148,111.174,111.196,111.212,111.226,111.232,111.229,111.22,111.211,111.203,111.194,111.186,111.177,111.169,111.16,111.152,111.143,111.134,111.125,111.117,111.108,111.099,111.09,111.081,111.071,111.062,111.053,111.044,111.054,111.062,111.07,111.078,111.086
D771_y,193.6,194.269,193.185,193.161,193.133,193.084,192.999,192.847,192.217,191.916,192.053,192.122,192.12,192.111,192.101,192.092,192.081,192.068,192.055,192.041,192.026,192.01,191.992,191.972,191.951,191.93,191.909,191.888,191.868,191.847,191.826,191.805,191.785,191.764,191.744,191.723,191.702,191.682,191.661,191.641,191.621,191.6,191.58,191.559,191.539,191.51,191.49,191.47,191.45,191.43
D772_x,178.948,178.948,178.948,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978,178.978
D772_y,14.5522,14.5522,14.5522,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129,14.1129
D773_x,433.182,434.712,442.143,442.152,442.161,442.172,442.347,442.343,442.274,442.268,442.278,442.291,442.304,442.317,442.329,442.342,442.355,442.367,442.38,442.392,442.404,442.417,442.429,442.442,442.454,442.467,442.479,442.492,442.505,442.518,442.531,442.544,442.557,442.57,442.583,442.596,442.61,442.623,442.637,442.65,442.664,442.678,442.691,442.705,442.719,442.733,442.747,442.761,442.776,442.79
D773_y,89.2748,90.6747,93.6445,93.6506,93.6582,93.6675,93.7609,93.7788,93.8162,93.8345,93.8482,93.8609,93.8736,93.8864,93.8991,93.9119,93.9247,93.9375,93.9504,93.9632,93.9761,93.9889,94.0018,94.0146,94.0275,94.0403,94.0532,94.066,94.0789,94.0917,94.1045,94.1174,94.1302,94.143,94.1559,94.1687,94.1815,94.1943,94.2071,94.22,94.2328,94.2456,94.2584,94.2712,94.2841,94.2969,94.3097,94.3225,94.3354,94.3482
D774_x,234.884,238.621,239.395,239.405,239.416,239.427,239.438,239.448,239.459,239.47,239.481,239.492,239.503,239.514,239.525,239.536,239.547,239.558,239.569,239.58,239.591,239.602,239.613,239.625,239.636,239.647,239.659,239.67,239.682,239.693,239.704,239.716,239.728,239.739,239.751,239.762,239.774,239.786,239.798,239.809,239.821,239.833,239.845,239.857,239.869,239.881,239.893,239.905,239.917,239.929
D774_y,207.453,207.126,207.074,207.091,207.108,207.125,207.142,207.158,207.175,207.192,207.209,207.226,207.242,207.259,207.276,207.293,207.309,207.326,207.343,207.359,207.376,207.392,207.409,207.425,207.442,207.458,207.475,207.491,207.508,207.524,207.54,207.557,207.573,207.589,207.606,207.622,207.638,207.654,207.671,207.687,207.703,207.719,207.735,207.751,207.767,207.783,207.799,207.815,207.831,207.847
D775_x,177.2,177.207,176.399,174.759,173.426,172.237,171.981,171.719,171.474,171.218,171.034,170.918,170.841,170.786,170.745,170.713,170.688,170.663,170.639,170.617,170.596,170.598,170.608,170.619,170.629,170.64,170.652,170.663,170.672,170.679,170.687,170.693,170.699,170.705,170.711,170.717,170.722,170.733,170.741,170.748,170.753,170.758,170.764,170.772,170.779,170.785,170.791,170.797,170.802,170.806
D775_y,270.446,270.754,271.2,272.4,273.656,274.576,274.763,274.859,274.884,274.901,274.877,274.849,274.837,274.834,274.838,274.843,274.861,274.892,274.921,274.951,274.98,275.012,275.044,275.076,275.105,275.134,275.163,275.192,275.22,275.248,275.274,275.299,275.325,275.349,275.376,275.402,275.444,275.473,275.499,275.524,275.549,275.573,275.598,275.622,275.647,275.671,275.694,275.718,275.74,275.763
D776_x,76.1227,77.8468,78.1323,78.2067,78.2361,78.2656,78.2951,78.3246,78.354,78.3835,78.4129,78.4424,78.4718,78.5012,78.5306,78.56,78.5894,78.6188,78.6481,78.6775,78.7068,78.7361,78.7654,78.7947,78.824,78.8533,78.8825,78.9118,78.941,78.9702,78.9994,79.0286,79.0577,79.0869,79.116,79.1452,79.1743,79.2034,79.2324,79.2615,79.2905,79.3196,79.3486,79.3776,79.4065,79.4355,79.4645,79.4934,79.5223,79.5512
D776_y,424.842,426.249,426.166,426.272,426.299,426.326,426.352,426.379,426.406,426.433,426.46,426.488,426.515,426.542,426.569,426.596,426.623,426.65,426.677,426.704,426.732,426.759,426.786,426.813,426.84,426.868,426.895,426.922,426.949,426.977,427.004,427.031,427.059,427.086,427.113,427.141,427.168,427.196,427.223,427.251,427.278,427.306,427.333,427.361,427.388,427.416,427.444,427.471,427.499,427.527
D777_x,152.225,153.865,154.187,154.247,154.27,154.28,154.284,154.286,154.288,154.29,154.29,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291,154.291
D777_y,436.519,438.752,439.166,439.176,439.178,439.178,439.179,439.178,439.178,439.177,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176,439.176
D778_x,339.229,339.099,339.145,337.972,337.658,337.49,337.498,337.359,336.174,335.087,334.708,334.392,334.087,333.806,333.569,333.309,333.077,332.928,332.862,332.829,332.82,332.818,332.815,332.81,332.803,332.796,332.787,332.774,332.76,332.747,332.735,332.728,332.722,332.717,332.711,332.705,332.699,332.693,332.686,332.68,332.673,332.667,332.66,332.652,332.643,332.633,332.621,332.612,332.598,332.578
D778_y,274.299,274.386,274.396,272.777,272.299,272.047,272.028,271.856,269.982,268.365,267.753,267.2,266.662,266.145,265.607,265.001,264.444,264.043,263.836,263.703,263.631,263.587,263.55,263.516,263.483,263.45,263.418,263.384,263.352,263.314,263.276,263.247,263.219,263.194,263.168,263.143,263.119,263.096,263.072,263.05,263.027,263.005,262.984,262.963,262.943,262.922,262.898,262.88,262.853,262.813
D779_x,207.441,208.155,208.15,208.146,208.141,208.137,208.132,208.127,208.123,208.118,208.113,208.109,208.104,208.099,208.095,208.09,208.085,208.08,208.075,208.07,208.065,208.06,208.055,208.05,208.045,208.04,208.035,208.03,208.025,208.02,208.014,208.009,208.004,207.999,207.993,207.988,207.982,207.977,207.971,207.966,207.96,207.955,207.949,207.943,207.938,207.932,207.926,207.92,207.915,207.909
D779_y,204.389,202.484,202.503,202.523,202.542,202.562,202.581,202.601,202.62,202.64,202.659,202.678,202.698,202.717,202.737,202.756,202.776,202.795,202.814,202.834,202.853,202.873,202.892,202.911,202.931,202.95,202.969,202.989,203.008,203.027,203.047,203.066,203.085,203.104,203.124,203.143,203.162,203.181,203.201,203.22,203.239,203.258,203.278,203.297,203.316,203.335,203.354,203.373,203.392,203.412
D780_x,228.001,224.48,222.128,221.809,221.396,221.402,221.509,221.473,221.104,221.156,221.149,220.612,220.574,220.482,220.449,220.412,220.318,220.095,219.91,219.793,219.728,219.7,219.692,219.688,219.685,219.683,219.682,219.68,219.679,219.678,219.677,219.676,219.675,219.674,219.673,219.673,219.672,219.672,219.671,219.671,219.67,219.67,219.67,219.67,219.669,219.669,219.669,219.669,219.669,219.669
D780_y,78.7526,61.7194,58.8012,58.6808,59.1917,59.2424,59.0585,58.7908,58.8255,58.5369,58.1216,56.3792,56.1487,56.1314,56.1392,56.1466,56.1664,56.2164,56.2614,56.2917,56.3088,56.3164,56.3188,56.3199,56.3205,56.3211,56.3215,56.3219,56.3222,56.3226,56.3229,56.3231,56.3233,56.3236,56.3238,56.3239,56.3241,56.3243,56.3244,56.3245,56.3246,56.3247,56.3248,56.3248,56.3249,56.3249,56.325,56.325,56.325,56.3251
D781_x,125.165,128.34,129.276,129.811,130.026,130.18,130.185,129.995,129.752,129.627,129.598,129.607,129.627,129.646,129.665,129.685,129.704,129.723,129.743,129.762,129.781,129.801,129.82,129.839,129.859,129.878,129.898,129.917,129.937,129.956,129.976,129.995,130.015,130.034,130.054,130.073,130.093,130.112,130.058,129.898,129.768,129.726,129.752,129.785,129.818,129.85,129.882,129.914,129.946,129.978
D781_y,253.931,257.417,258.886,258.939,258.956,258.967,258.971,258.963,258.946,258.935,258.932,258.934,258.936,258.938,258.94,258.942,258.944,258.946,258.948,258.949,258.951,258.952,258.954,258.955,258.956,258.957,258.958,258.959,258.959,258.96,258.96,258.961,258.961,258.961,258.961,258.961,258.961,258.96,258.949,258.921,258.895,258.882,258.88,258.88,258.879,258.879,258.878,258.877,258.876,258.876
D782_x,103.029,103.546,103.635,103.716,103.743,103.769,103.795,103.822,103.843,103.865,103.887,103.908,103.929,103.951,103.972,103.993,104.015,104.036,104.057,104.078,104.099,104.12,104.141,104.162,104.182,104.203,104.224,104.244,104.265,104.285,104.306,104.326,104.346,104.367,104.387,104.407,104.427,105.343,106.22,106.829,106.954,107.006,107.044,107.075,107.099,107.115,107.125,107.131,107.137,107.142
D782_y,247.349,245.963,245.825,245.717,245.704,245.691,245.678,245.665,245.66,245.654,245.649,245.644,245.639,245.634,245.628,245.623,245.618,245.613,245.608,245.602,245.597,245.592,245.587,245.582,245.577,245.571,245.566,245.561,245.556,245.551,245.546,245.54,245.535,245.53,245.525,245.52,245.515,244.375,243.473,242.937,242.833,242.794,242.765,242.743,242.727,242.717,242.713,242.712,242.71,242.709
D783_x,119.522,120.113,120.126,120.295,120.555,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659,120.659
D783_y,56.9385,50.7754,49.5527,48.4888,48.2697,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199,48.3199
